runId,projectId,targetSourceFiles,measurementIndex,auditMs,parseMs,dependenciesMs,componentsMs,sinksMs,graphMs,reachabilityMs,staticAnalysisMs,reportMs,totalMs,peakRssBytes,peakRssMiB,rssSampleCount,sourceFileCount,componentCount,sinkCount,findingCount,diagnosticCount,outlier
20260824T202442081Z-13c94484,performance-250,250,1,0.093,148.182,31.925,21.077,14.627,1.535,4.82,222.166,0.09,222.775,116715520,111.30859375,36,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,2,0.089,149.474,36.294,19.719,11.758,1.304,4.712,223.261,0.09,223.872,115707904,110.34765625,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,3,0.123,153.986,31.376,19.606,15.668,1.273,4.873,226.782,0.094,227.45,117342208,111.90625,40,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,4,0.107,149.836,35.724,19.412,12.531,1.292,4.817,223.612,0.09,224.257,113446912,108.19140625,40,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,5,0.092,153.269,33.151,20.992,12.666,1.332,5.201,226.611,0.092,227.226,114388992,109.08984375,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,6,0.089,155.558,34.394,21.654,13.35,1.302,5.023,231.281,0.094,231.902,114384896,109.0859375,40,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,7,0.091,152.728,34.076,19.09,11.95,1.48,4.685,224.009,0.085,224.666,114171904,108.8828125,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,8,0.089,150.974,35.771,20.063,13.072,1.262,5.753,226.895,0.099,227.514,116166656,110.78515625,40,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,9,0.089,150.434,36.627,18.876,13.323,1.288,5.593,226.141,0.109,226.772,113754112,108.484375,37,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,10,0.087,152.221,34.705,20.593,12.704,1.295,5.882,227.4,0.114,228.041,114225152,108.93359375,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,11,0.087,150.41,34.551,19.806,11.75,1.772,4.987,223.276,0.088,223.889,114180096,108.890625,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,12,0.091,151.874,32.673,19.027,12.176,1.255,4.855,221.86,0.087,222.453,114327552,109.03125,37,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,13,0.088,154.867,36.015,19.156,12.048,1.502,5.505,229.093,0.154,229.854,113938432,108.66015625,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,14,0.09,150.722,34.038,18.652,12.364,1.275,4.762,221.813,0.088,222.405,114577408,109.26953125,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,15,0.09,148.921,33.584,20.455,12.236,2.146,5.292,222.634,0.121,223.333,114229248,108.9375,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,16,0.089,147.83,34.013,19.149,11.719,1.608,5.857,220.176,0.093,220.804,113979392,108.69921875,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,17,0.091,147.895,34.236,18.595,11.447,1.275,4.93,218.378,0.087,218.984,114233344,108.94140625,37,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,18,0.089,147.357,33.436,18.354,12.188,1.253,4.851,217.439,0.105,218.079,114176000,108.88671875,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,19,0.089,148.167,34.657,19.275,11.661,1.494,4.963,220.217,0.089,220.853,113836032,108.5625,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,20,0.113,153.002,34.471,20.533,12.202,1.257,4.856,226.321,0.089,227.001,114266112,108.97265625,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,21,0.089,153.15,35.458,18.206,12.14,1.297,4.98,225.231,0.093,225.974,113987584,108.70703125,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,22,0.108,149.31,32.681,19.876,11.769,2.664,5.087,221.387,0.09,222.038,114163712,108.875,37,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,23,0.089,151.204,34.467,20.005,12.058,1.269,5.067,224.07,0.111,224.691,117063680,111.640625,40,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,24,0.091,149.702,33.334,20.152,12.494,1.396,4.747,221.825,0.163,222.528,114405376,109.10546875,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,25,0.111,184.146,36.219,21.579,14.856,1.3,5.408,263.508,0.095,264.173,114307072,109.01171875,42,250,255,22,33,0,true
20260824T202442081Z-13c94484,performance-250,250,26,0.092,154.823,35.15,23.576,12.65,1.552,5.149,232.9,0.097,233.586,114225152,108.93359375,40,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,27,0.109,152.918,33.027,20.85,12.543,1.352,5.251,225.941,0.094,226.565,113967104,108.6875,38,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,28,0.09,151.742,34.355,20.946,13.427,1.294,5.051,226.815,0.084,227.417,114167808,108.87890625,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,29,0.088,149.958,33.673,21.662,12.977,1.328,4.686,224.284,0.089,224.878,113684480,108.41796875,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-250,250,30,0.115,152.253,32.53,20.79,12.613,1.34,5.109,224.635,0.095,225.271,113643520,108.37890625,39,250,255,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,1,0.09,265.652,52.405,28.362,25.846,1.984,5.247,379.496,0.101,380.147,142249984,135.66015625,48,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,2,0.106,260.512,53.583,29.525,26.874,2.001,4.876,377.371,0.09,378.029,142041088,135.4609375,47,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,3,0.089,265.093,52.219,28.622,28.033,2.494,5.363,381.824,0.106,382.486,141500416,134.9453125,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,4,0.087,261.273,52.971,29.506,27.987,1.954,4.841,378.532,0.095,379.131,141905920,135.33203125,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,5,0.09,265.7,53.36,31.881,27.141,2.305,4.869,385.256,0.096,385.875,142274560,135.68359375,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,6,0.113,274,52.26,28.7,27.461,2.499,5.583,390.503,0.1,391.206,141795328,135.2265625,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,7,0.143,267.32,53.375,31.244,32.111,3.289,6.326,393.665,0.128,394.547,141836288,135.265625,51,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,8,0.088,266.057,51.254,31.262,27.178,2.058,5.175,382.984,0.112,383.652,142004224,135.42578125,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,9,0.103,266.412,55.825,31.336,27.849,2.459,4.793,388.674,0.099,389.353,141897728,135.32421875,52,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,10,0.089,268.03,53.624,29.423,27.379,2.568,5.427,386.451,0.125,387.134,141352960,134.8046875,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,11,0.093,270.992,56.319,30.009,28.546,2.201,4.848,392.915,0.118,393.606,141684736,135.12109375,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,12,0.089,271.016,53.976,29.226,25.821,2.097,5.057,387.193,0.149,387.9,141803520,135.234375,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,13,0.091,260.824,53.862,29.645,26.212,2.018,5.09,377.651,0.101,378.312,142725120,136.11328125,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,14,0.091,262.145,51.084,30.584,27.136,2.048,5.865,378.862,0.102,379.495,142184448,135.59765625,51,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,15,0.089,263.445,50.999,29.734,26.052,2.087,4.717,377.034,0.111,377.666,141828096,135.2578125,48,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,16,0.108,269.511,54.93,28.337,25.089,4.958,4.948,387.773,0.097,388.499,142000128,135.421875,49,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,17,0.091,262.381,52.3,29.698,26.235,1.994,5.045,377.653,0.12,378.288,141586432,135.02734375,48,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,18,0.089,258.994,52.267,30.482,25.775,2.103,5.001,374.622,0.108,375.246,141602816,135.04296875,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,19,0.094,261.174,54.161,28.84,28.825,2.172,5.525,380.697,0.094,381.33,142311424,135.71875,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,20,0.107,266.634,53.422,29.462,28.066,2.068,4.908,384.56,0.112,385.26,141664256,135.1015625,51,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,21,0.11,270.917,55.971,29.291,28.346,1.991,5.078,391.594,0.096,392.278,141561856,135.00390625,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,22,0.089,271.534,55.65,30.783,27.47,2.337,5.157,392.931,0.097,393.596,142053376,135.47265625,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,23,0.093,265.844,56.336,29.22,27.471,1.993,5.176,386.04,0.1,386.72,141983744,135.40625,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,24,0.091,265.13,53.906,31.214,26.912,1.987,6.716,385.865,0.168,386.577,142413824,135.81640625,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,25,0.09,264.795,54.654,30.773,28.39,2.538,5.413,386.563,0.097,387.215,142483456,135.8828125,51,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,26,0.105,272.331,64.14,29.116,26.782,2.68,5.449,400.498,0.111,401.283,141365248,134.81640625,53,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,27,0.112,267.354,54.408,31.03,26.934,1.967,4.926,386.619,0.098,387.304,142344192,135.75,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,28,0.088,261.909,53.11,29.318,26.95,2.038,4.826,378.151,0.101,378.768,142180352,135.59375,50,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,29,0.089,262.802,54.893,29.379,25.249,2.008,4.905,379.236,0.093,379.84,141455360,134.90234375,48,500,505,22,33,0,false
20260824T202442081Z-13c94484,performance-500,500,30,0.089,266.554,53.874,28.483,25.9,2.021,5.12,381.952,0.108,382.575,142036992,135.45703125,49,500,505,22,33,0,false
