runId,projectId,targetSourceFiles,measurementIndex,auditMs,parseMs,dependenciesMs,componentsMs,sinksMs,graphMs,reachabilityMs,staticAnalysisMs,reportMs,totalMs,peakRssBytes,peakRssMiB,rssSampleCount,sourceFileCount,componentCount,sinkCount,findingCount,diagnosticCount,outlier
20260824T202331517Z-26f2fb51,performance-50,50,30,0.107,49.033,13.715,6.661,5.714,0.925,5.945,81.993,0.091,82.68,94507008,90.12890625,30,50,55,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,1,0.088,149.806,34.014,18.895,12.017,1.501,4.933,221.166,0.096,221.761,114155520,108.8671875,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,2,0.09,146.953,34.809,20.472,11.776,1.29,4.574,219.874,0.084,220.456,113803264,108.53125,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,3,0.09,147.931,32.371,19.43,11.725,1.262,4.97,217.689,0.096,218.304,113778688,108.5078125,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,4,0.092,149.801,39.76,19.538,12.669,1.635,5.032,228.435,0.089,229.071,113569792,108.30859375,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,5,0.094,151.13,40.346,20.659,13.733,1.485,5.063,232.416,0.094,233.067,114315264,109.01953125,40,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,6,0.088,153.75,33.946,23.044,13.845,1.544,5.52,231.649,0.113,232.297,116199424,110.81640625,40,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,7,0.095,150.448,37.378,19.158,13.005,1.573,5.328,226.89,0.121,227.593,113713152,108.4453125,40,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,8,0.089,148.841,33.608,23.186,14.168,1.331,5.231,226.365,0.096,226.995,114417664,109.1171875,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,9,0.121,150.594,35.411,19.99,11.641,1.337,4.852,223.825,0.097,224.528,113532928,108.2734375,40,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,10,0.104,148.868,37.052,19.316,14.128,1.386,4.802,225.552,0.087,226.158,113766400,108.49609375,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,11,0.088,150.114,36.072,19.964,12.535,1.673,5.399,225.757,0.115,226.423,114364416,109.06640625,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,12,0.108,189.057,33.84,21.348,13.115,1.525,5.274,264.159,0.116,264.875,113852416,108.578125,41,250,255,22,33,0,true
20260824T202331517Z-26f2fb51,performance-250,250,13,0.11,163.477,34.929,20.368,12.18,1.247,4.645,236.846,0.085,237.463,114618368,109.30859375,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,14,0.105,148.229,33.369,19.615,12.349,1.267,4.839,219.668,0.086,220.309,113840128,108.56640625,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,15,0.092,148.455,31.571,21.108,15.371,1.349,5.11,222.964,0.093,223.647,114417664,109.1171875,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,16,0.087,148.113,34.06,19.694,11.778,1.267,4.747,219.659,0.087,220.364,114401280,109.1015625,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,17,0.104,150.54,33.355,20.079,11.651,1.382,4.811,221.818,0.09,222.448,113721344,108.453125,36,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,18,0.091,148.726,32.501,18.643,12.737,1.599,4.755,218.961,0.092,219.558,114049024,108.765625,38,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,19,0.089,149.774,35.181,18.995,12.67,1.36,5.377,223.357,0.106,223.982,114286592,108.9921875,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,20,0.13,152.084,34.314,19.567,12.726,1.316,5.091,225.098,0.09,225.815,113971200,108.69140625,40,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,21,0.09,152.337,32.941,19.281,12.341,1.259,5.144,223.303,0.112,223.93,114470912,109.16796875,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,22,0.112,152.559,33.417,20.884,13.694,1.489,5.128,227.171,0.141,227.9,113586176,108.32421875,38,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,23,0.108,149.655,35.05,19.207,13.47,1.353,4.912,223.647,0.095,224.296,114106368,108.8203125,37,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,24,0.091,158.046,34.915,20.493,13.397,1.317,5.235,233.403,0.121,234.095,114085888,108.80078125,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,25,0.107,152.328,34.084,19.625,13.908,1.716,5.604,227.265,0.124,228.008,113975296,108.6953125,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,26,0.113,161.462,38.29,20.826,20.299,1.589,4.841,247.307,0.122,248.074,114270208,108.9765625,41,250,255,22,33,0,true
20260824T202331517Z-26f2fb51,performance-250,250,27,0.094,152.448,34.288,19.904,13.747,1.389,4.801,226.577,0.094,227.246,115613696,110.2578125,41,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,28,0.129,156.364,36.252,20.47,14.03,1.559,5.693,234.368,0.142,235.112,116129792,110.75,40,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,29,0.088,151.632,34.244,18.759,13.246,1.41,5.78,225.071,0.164,225.782,113700864,108.43359375,39,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-250,250,30,0.099,151.354,38.945,20.857,11.921,1.389,4.763,229.229,0.088,229.846,113623040,108.359375,41,250,255,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,1,0.095,264.307,53.568,30.126,27.551,2.071,5.012,382.635,0.099,383.299,143278080,136.640625,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,2,0.098,263.419,52.828,33.025,26.47,2.111,5.319,383.172,0.104,383.824,141381632,134.83203125,48,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,3,0.146,264.895,53.763,31.858,27.427,1.973,5.012,384.928,0.095,385.683,142045184,135.46484375,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,4,0.093,261.648,54.139,28.421,25.98,2.117,4.796,377.101,0.099,377.726,141778944,135.2109375,48,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,5,0.09,269.679,53.74,30.107,27.85,2.318,5.001,388.695,0.093,389.393,141930496,135.35546875,49,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,6,0.09,278.487,58.781,30.154,26.689,2.985,5.83,402.926,0.115,403.633,141799424,135.23046875,51,500,505,22,33,0,true
20260824T202331517Z-26f2fb51,performance-500,500,7,0.108,268.746,54.741,30.608,26.197,2.069,5.054,387.415,0.113,388.138,142880768,136.26171875,52,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,8,0.09,266.735,52.952,29.359,26.522,2.261,5.509,383.338,0.111,383.983,141770752,135.203125,49,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,9,0.09,265.621,55.92,29.249,27.324,1.985,5.015,385.114,0.104,385.734,142131200,135.546875,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,10,0.09,265.92,51.175,29.129,26.279,2.372,5.275,380.15,0.093,380.834,138952704,132.515625,47,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,11,0.095,268.135,57.008,31.568,28.988,1.987,4.957,392.643,0.102,393.269,142327808,135.734375,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,12,0.106,267.881,54.426,29.579,26.333,2.018,4.962,385.199,0.109,385.865,142000128,135.421875,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,13,0.088,265.794,52.522,29.899,26.56,2.208,5.262,382.245,0.09,382.856,141668352,135.10546875,49,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,14,0.09,265.342,50.871,30.908,26.251,2.048,4.676,380.096,0.1,380.717,139276288,132.82421875,48,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,15,0.088,263.522,52.901,29.085,26.515,2.05,5.3,379.373,0.104,380.038,142082048,135.5,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,16,0.09,264.471,53.594,28.816,25.478,1.989,4.865,379.213,0.098,379.836,141803520,135.234375,48,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,17,0.088,268.681,52.732,30.505,27.673,2.298,5.265,387.154,0.136,387.831,141758464,135.19140625,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,18,0.14,259.576,54.189,29.435,26.062,1.963,4.832,376.057,0.103,376.74,141602816,135.04296875,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,19,0.087,267.423,52.263,29.771,26.913,1.995,5.003,383.368,0.103,383.98,139288576,132.8359375,49,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,20,0.087,268.054,55.539,30.223,27.837,2.35,5.697,389.7,0.112,390.35,142852096,136.234375,52,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,21,0.087,269.009,55.247,28.786,27.486,1.982,5.521,388.031,0.099,388.673,141668352,135.10546875,49,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,22,0.091,272.531,57.846,29.593,29.203,2.024,5.624,396.821,0.108,397.519,141774848,135.20703125,51,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,23,0.102,273.191,54.604,29.751,27.268,1.963,5.075,391.852,0.099,392.503,142356480,135.76171875,52,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,24,0.088,267.238,55.625,30.791,26.881,2.396,5.364,388.295,0.105,388.956,141783040,135.21484375,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,25,0.09,267.476,51.893,29.247,26.626,2.502,5.195,382.939,0.09,383.554,142401536,135.8046875,52,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,26,0.1,263.351,51.57,29.642,26.72,1.99,4.816,378.089,0.092,378.748,142053376,135.47265625,51,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,27,0.092,265.611,54.103,32.724,26.269,1.961,4.861,385.529,0.089,386.14,142118912,135.53515625,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,28,0.092,270.512,55.293,32.85,29.73,2.015,5.045,395.445,0.102,396.112,142585856,135.98046875,52,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,29,0.09,264.4,52.758,28.224,26.926,2.138,5.044,379.49,0.134,380.293,142041088,135.4609375,50,500,505,22,33,0,false
20260824T202331517Z-26f2fb51,performance-500,500,30,0.098,261.862,53.855,29.511,26.933,2.012,4.896,379.069,0.096,379.703,141557760,135,49,500,505,22,33,0,false
