runId,projectId,targetSourceFiles,measurementIndex,auditMs,parseMs,dependenciesMs,componentsMs,sinksMs,graphMs,reachabilityMs,staticAnalysisMs,reportMs,totalMs,peakRssBytes,peakRssMiB,rssSampleCount,sourceFileCount,componentCount,sinkCount,findingCount,diagnosticCount,outlier
20260918T145418654Z-389ceb1c,performance-50,50,30,0.089,48.607,13.005,5.98,5.296,0.747,5.205,78.84,0.093,79.419,101810176,97.09375,28,50,55,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,1,0.088,139.155,29.657,19.558,11.558,3.219,4.697,207.844,0.088,208.404,117694464,112.2421875,36,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,2,0.094,140.991,30.995,22.492,11.592,1.302,7.294,214.666,0.118,215.325,117182464,111.75390625,34,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,3,0.087,141.422,30.001,20.085,13.527,1.283,5.001,211.319,0.086,211.882,117485568,112.04296875,38,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,4,0.088,142.701,31.799,19.828,16.527,2.078,5.96,218.893,0.103,219.574,117485568,112.04296875,37,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,5,0.09,139.591,31.433,20.063,13.491,1.358,4.732,210.668,0.094,211.259,117764096,112.30859375,35,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,6,0.089,139.551,31.257,21.37,14.085,1.468,4.766,212.497,0.093,213.11,117846016,112.38671875,38,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,7,0.103,139.581,30.772,19.383,12.006,4.311,5.292,211.345,0.097,211.993,117391360,111.953125,35,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,8,0.092,140.048,32.808,20.675,13.38,3.739,4.898,215.548,0.092,216.158,117690368,112.23828125,36,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,9,0.087,139.645,31.838,22.543,15.805,4.465,7.795,222.091,0.113,222.862,117612544,112.1640625,37,250,255,22,33,0,true
20260918T145418654Z-389ceb1c,performance-250,250,10,0.088,143.413,30.919,20.411,13.921,1.306,4.84,214.81,0.091,215.401,116920320,111.50390625,38,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,11,0.093,143.525,32.913,18.896,13.805,1.323,4.864,215.326,0.096,215.972,117796864,112.33984375,37,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,12,0.087,141.9,29.973,20.949,13.511,1.445,4.856,212.634,0.086,213.23,116932608,111.515625,35,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,13,0.089,143.777,31.019,21.772,13.929,1.401,5.037,216.935,0.097,217.552,117391360,111.953125,36,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,14,0.092,142.915,31.455,20.13,13.893,1.434,4.813,214.64,0.094,215.234,117006336,111.5859375,38,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,15,0.092,140.466,29.463,18.962,13.103,1.433,4.817,208.244,0.096,208.849,117202944,111.7734375,35,250,255,22,33,0,false
20260918T145418654Z-389ceb1c,performance-250,250,16,0.087,141.12,30.49,19.832,13.638,1.412,5.012,211.504,0.089,212.086,117022720,111.6015625,38,250,255,22,33,0,false
